"player_id","race","payer","purchases","total_spend","avg_purchase_amount"
"74-6615966",Human,0,1,116.04,116.04000091552734
"34-3944926",Human,0,36,64281.875,1785.607480208079
"19-3269928",Orc,0,7,1197.83,171.11857169015067
"62-6378143",Orc,0,2,598.91003,299.4550018310547
"83-0592545",Hobbit,0,87,56461.723,648.9852827554462
"98-5780107",Human,1,5,1220.2,244.04000244140624
"66-8496876",Demon,0,2,1534.7101,767.3550148010254
"98-9077364",Human,0,154,47189.348,306.42428566592855
"43-4322602",Orc,0,23,7007.26,304.66347968060035
"62-7034868",Demon,0,52,28926.084,556.2707721911944
"48-5616177",Hobbit,1,18,6745.99,374.7772201432122
"26-4150473",Human,0,29,33576.484,1157.8096568666656
"65-7994477",Angel,0,38,31397.861,826.2594704878958
"09-3208848",Angel,1,21,42331.54,2015.7876044682093
"62-1894707",Human,0,56,14600.752,260.72767791577746
"71-7173916",Hobbit,0,115,105425.63,916.7446086240851
"72-7916690",Orc,1,152,409227.44,2692.285859760485
"44-3662131",Demon,0,10,4641.57,464.15700378417966
"67-1133143",Human,0,18,12112.989,672.9438874986437
"17-4820290",Demon,0,72,32957.41,457.74166482024725
"03-7150044",Hobbit,0,42,53991.895,1285.5209556761242
"62-1654279",Orc,1,9,3831.72,425.7466653452979
"18-2527367",Human,1,6,524.02997,87.33833312988281
"18-7978548",Northman,0,88,12601.031,143.19352243434298
"19-2242518",Hobbit,0,1,149.73,149.72999572753906
"91-9624450",Human,0,236,42230.56,178.9430930877136
"95-1181988",Hobbit,0,33,40778.363,1235.7078818696918
"72-7435821",Hobbit,0,74,71023.37,959.7752790579925
"66-4681258",Hobbit,0,1,11.9,11.899999618530273
"30-2902153",Human,0,110,49883.168,453.4832711761648
"69-8771588",Human,1,15,7048.4395,469.89599761962893
"81-2695946",Human,0,8,2298.63,287.328749358654
"02-8771890",Orc,0,88,46688.84,530.5548833283511
"03-7237297",Northman,0,79,7102.389,89.90367147439643
"56-3642741",Hobbit,1,5,1246.48,249.2959991455078
"39-5229406",Demon,0,14,17020.738,1215.7671378680639
"41-9547992",Northman,0,72,17061.145,236.96027618315486
"43-5145673",Northman,0,35,38476.29,1099.3225601196289
"61-8380948",Human,0,170,307299.72,1807.6464682803435
"30-0749970",Northman,0,2,3697.51,1848.7549657821655
"64-3428672",Human,1,190,186508.67,981.6248375854994
"28-8667308",Orc,0,3,375.89,125.29666392008464
"72-0025305",Human,0,4,17518.148,4379.5373611450195
"04-1323143",Northman,0,6,11804.54,1967.4233652750652
"39-5417207",Human,0,56,47571.895,849.4978516367929
"87-6915288",Elf,0,38,14109.69,371.3076302126834
"59-9517427",Orc,0,26,10344.149,397.8519178537222
"50-8694307",Human,0,45,5661.73,125.81622219350604
"49-9002659",Elf,0,16,2946.74,184.17124757170677
"20-5668085",Human,0,7,3663.8298,523.4042832510812
"34-2930678",Human,0,10,11301.46,1130.1459703683854
"22-7231849",Northman,0,27,16451.35,609.3092614279853
"00-5421994",Human,1,83,24326.73,293.09301394439603
"43-1653587",Northman,0,20,11753.641,587.6819945812225
"92-8558594",Northman,1,79,54751.523,693.0572101888778
"70-2721932",Northman,0,47,21569.914,458.9342669502218
"06-0508494",Northman,0,75,35940.453,479.2060047372182
"87-1501357",Hobbit,0,68,34504.062,507.4126452593242
"10-8165153",Hobbit,0,53,65428.227,1234.494708408865
"26-8026569",Hobbit,1,49,8074.069,164.77694055985432
"31-2056150",Human,0,19,5023.38,264.3884172941509
"14-2487112",Angel,0,6,801.7399,133.62333269913992
"17-1399193",Angel,1,84,33554.83,399.4622656277248
"42-0597300",Human,0,40,18859.525,471.48799179363994
"66-1185437",Human,0,14,5502.85,393.06071110282625
"82-8247900",Northman,0,23,6260.1304,272.179563574169
"51-0741492",Human,0,13,16200.98,1246.2292331915635
"19-3929169",Human,0,215,63162.96,293.7812539433324
"36-1902497",Northman,0,101,189415.9,1875.4055371992658
"38-3801196",Human,0,26,2964.72,114.02769154768724
"90-0470736",Northman,0,3,711.19995,237.06666056315103
"15-9109814",Human,1,21,6071.4595,289.1171401001158
"82-2837724",Hobbit,1,1,18.72,18.719999313354492
"31-8784259",Northman,0,9,1954.5599,217.17333348592123
"31-7517456",Human,0,20,4107.7,205.3850007891655
"49-3476713",Elf,0,5,1886.5701,377.31400299072266
"03-6119745",Human,0,34,20499.05,602.913233981413
"44-5482113",Orc,0,44,10331.22,234.80045413970947
"29-8550872",Demon,0,54,28524.34,528.2285213117246
"25-1185583",Northman,0,17,3672.81,216.04764614385718
"98-4773503",Human,0,36,15703.628,436.2119450569153
"43-4685441",Elf,0,15,146.53998,9.769333044687906
"45-5031499",Angel,1,3,98.41,32.8033332824707
"19-2399075",Angel,0,3,97.32,32.43999989827474
"01-8603287",Human,0,13,66622.85,5124.834588857798
"29-0125171",Orc,0,5,2189.76,437.95200695991514
"37-0395998",Human,1,2,1497.28,748.6400146484375
"87-7467097",Human,0,36,28874.998,802.0833219422234
"94-9720466",Elf,1,20,18170.59,908.5294891357422
"38-9621354",Orc,1,28,4477.6104,159.91464494873904
"16-0013406",Elf,0,31,12136.911,391.51322506320093
"89-9983729",Orc,0,46,68405.52,1487.0765067805414
"25-7624712",Angel,0,84,37659.5,448.3272608092853
"34-9985636",Hobbit,0,76,17287.395,227.4656576875009
"20-4359856",Human,0,55,7142.0103,129.85472722487017
"96-9525930",Northman,0,119,65265.883,548.4527706498859
"86-4767454",Hobbit,0,65,8114.0903,124.8321544793936
"17-9536713",Human,0,3,224.58,74.86000061035156
"68-2627486",Hobbit,0,2,262.03,131.01499938964844
"11-8417383",Orc,0,293,27771.512,94.78337807053185
"20-2240926",Elf,0,15,3346.4104,223.0939971923828
"79-3721146",Northman,1,124,15453.498,124.62500035378241
"47-9502871",Human,0,1,22.46,22.459999084472656
"37-6399363",Human,0,64,11687.032,182.6098408587277
"53-0453865",Northman,0,221,173467.9,784.9228024067382
"62-2365482",Hobbit,1,113,61724.746,546.2365511059761
"41-9503109",Human,0,45,17854.47,396.76600018607246
"44-0842756",Northman,0,49,7826.0596,159.71551050595482
"38-8563944",Hobbit,0,8,3144.28,393.0350044965744
"47-7672590",Human,0,81,23142.324,285.707653398867
"61-9840518",Northman,1,17,5884.29,346.13470156052534
"69-3470010",Human,0,38,25898.127,681.52947154798
"84-5297564",Human,0,24,6183.7393,257.65583356221515
"07-1480478",Angel,0,12,2058.73,171.56083583831787
"39-9693113",Orc,0,174,79819.664,458.7336724236094
"78-8710517",Hobbit,0,34,16657.424,489.92411787369673
"67-5713907",Human,0,66,132725.33,2010.9899948438008
"20-5187508",Angel,1,156,46508.703,298.1325629917093
"48-2795536",Orc,0,104,90712.79,872.2384579915267
"22-6132513",Northman,0,331,372723.7,1126.0539235519498
"49-2682642",Hobbit,1,16,5153.51,322.0943675637245
"58-4975616",Orc,0,24,14557.28,606.5533292790254
"63-3724222",Human,0,1,7.49,7.489999771118164
"03-1881282",Demon,0,23,13423.09,583.6126045558764
"83-3740016",Human,1,11,497.83997,45.25818139856512
"34-6812847",Northman,0,11,101994.81,9272.254438920454
"91-1876433",Elf,0,50,19584.176,391.68340017318724
"62-2547364",Elf,0,33,6013.531,182.2281789418423
"46-6953657",Human,0,44,42111.043,957.0688689908183
"52-0685986",Orc,0,37,21989.031,594.2981124117567
"26-1393197",Human,0,60,83498.17,1391.635987965266
"38-9015328",Human,1,75,13428.571,179.04759788831075
"92-4092892",Orc,0,95,36729.83,386.62957807967535
"84-2697316",Hobbit,0,24,6399.749,266.65625059604645
"79-3163993",Human,0,16,125101.35,7818.834566473961
"42-7987077",Human,0,92,187165.67,2034.4101085066795
"78-2133946",Northman,0,8,6332.64,791.580002900213
"10-8625864",Elf,0,8,461.26,57.657499849796295
"36-1204933",Elf,0,188,137834.61,733.162821546514
"52-9516865",Demon,0,9,2601.5103,289.0566694471571
"66-6013269",Angel,0,33,24630.2,746.3696862423059
"63-6522780",Human,0,23,7380.729,320.9013025035029
"61-3348038",Elf,0,58,11981.992,206.58603257146376
"83-6518013",Hobbit,0,16,18641.129,1165.0706205368042
"04-0127689",Human,0,3,456.66998,152.22333081563315
"16-5264962",Orc,1,67,82051.94,1224.6558317212916
"64-4481561",Human,0,19,12890.908,678.4689604357669
"04-5174787",Northman,0,6,2710.0698,451.6783307393392
"77-1669346",Angel,0,51,4809.54,94.30470558241302
"99-9384950",Hobbit,0,99,56549.08,571.2026252746582
"54-7019704",Northman,0,48,17327.244,360.9841670791308
"28-9893611",Human,0,5,3159.2598,631.8519958496094
"13-0553264",Angel,0,46,9873.721,214.64608635591424
"60-5760372",Angel,0,37,9407.38,254.25351300110688
"89-2099464",Demon,1,84,78241.66,931.4479779061817
"78-8599692",Hobbit,0,7,13475.499,1925.0714460100446
"34-6144791",Hobbit,0,5,10286.3,2057.259973907471
"16-0362055",Orc,0,61,19173.514,314.3198386958388
"59-9351174",Demon,0,31,28868.217,931.2329012655442
"53-5087817",Orc,0,15,3387.6099,225.84066797892254
"90-1351978",Human,0,5,1422.4199,284.48399658203124
"66-2554953",Human,0,1,598.91,598.9099731445312
"97-1731964",Human,1,14222,1448282.5,101.83403589076599
"41-2156912",Hobbit,0,81,25536.088,315.2602459471903
"11-1687818",Northman,0,1,74.86,74.86000061035156
"70-5568371",Human,1,62,15227.332,245.60209806888335
"70-0733929",Northman,0,126,36775.004,291.86508096778203
"83-9042465",Northman,1,15,73000.43,4866.6953629811605
"25-5011613",Human,0,16,6504.0693,406.50437927246094
"33-4359970",Elf,0,155,70528.016,455.0194812067093
"36-2452107",Human,0,118,16324.773,138.34550835520534
"43-0130481",Human,0,89,11311.829,127.09921316350444
"94-7530664",Angel,1,21,5092.2197,242.48666472662063
"04-3438253",Human,1,1,3.74,3.740000009536743
"23-3266142",Northman,0,1,748.64,748.6400146484375
"84-7596722",Human,0,58,212366.55,3661.4934885748503
"06-8739365",Angel,0,17,2953.3896,173.72882080078125
"09-3456560",Elf,1,1,44.92,44.91999816894531
"16-8589313",Orc,0,53,16398.902,309.41320745450145
"05-7962874",Hobbit,0,183,71472.49,390.5599446459546
"12-2415423",Hobbit,0,12,3767.9,313.9916656812032
"23-8070760",Human,1,24,7030.4893,292.93708451588947
"52-4962968",Hobbit,1,8,1317.61,164.7012518644333
"80-7251734",Human,0,402,44893.574,111.67549706572918
"68-2447515",Hobbit,0,32,17765.209,555.1628065109253
"64-8456705",Orc,0,38,37840.723,995.80867463664
"27-6599548",Human,0,1,112.3,112.30000305175781
"53-3809254",Hobbit,0,276,461581.9,1672.3985929912415
"61-5211577",Human,0,86,18644.234,216.79337168848792
"68-0169796",Human,0,12,3035.7197,252.9766688545545
"85-5467999",Human,0,19,7755.89,408.20473962081104
"58-4036440",Angel,0,17,5309.91,312.34764570348403
"54-6393851",Elf,0,74,22551.41,304.74864863060617
"05-3723812",Hobbit,0,162,28782.111,177.66734567542136
"11-3997856",Orc,1,2,336.88998,168.44499588012695
"72-5741367",Human,1,33,7007.2993,212.34242317893288
"65-8618542",Human,0,18,4196.84,233.1577730178833
"49-2490001",Human,0,46,11880.901,258.28043216207755
"05-1678698",Northman,0,13,8050.6704,619.2822984548716
"12-9961980",Hobbit,0,50,9547.499,190.95000001907349
"43-3592188",Orc,0,2,145.99,72.9950008392334
"41-5851266",Human,0,44,12269.952,278.86250042915344
"50-6040172",Orc,0,18,8895.33,494.184997982449
"52-5681673",Human,0,31,3677.6208,118.63290389891594
"48-9654413",Human,0,31,3791.0903,122.29322409629822
"45-6504397",Angel,0,49,36660.4,748.1712224142892
"56-4104601",Northman,0,43,30576.84,711.0893040146939
"03-7622489",Hobbit,1,9,2298.31,255.3677741156684
"00-6163624",Hobbit,1,45,21601.23,480.0273283693526
"50-1033468",Human,0,31,55260.703,1782.6032074959048
"76-1591507",Orc,0,80,81973.72,1024.6712411880494
"69-8808057",Demon,0,40,15829.972,395.7492474794388
"40-1210649",Human,0,6,1983.9001,330.6500015258789
"82-1753257",Hobbit,0,137,24770.104,180.80364953432857
"02-4466418",Demon,0,6,35224.95,5870.825012207031
"16-5025865",Demon,0,39,7361.7896,188.76384533368625
"47-6640710",Elf,0,5,860.94006,172.18799743652343
"73-2944397",Human,1,29,5240.4595,180.705514710525
"34-0043461",Orc,0,10,1396.21,139.62100048065184
"21-1765313",Elf,0,50,10859.2,217.18399967432023
"22-1915211",Human,0,49,20084.096,409.8793866220786
"43-6258913",Hobbit,0,143,48544.63,339.4727979473301
"59-8347352",Human,0,14,22945.766,1638.9835679190498
"08-8679484",Elf,0,3,1116.6699,372.2233308156331
"33-6271862",Hobbit,0,2,3844.26,1922.129970550537
"60-1314070",Human,0,109,64578.766,592.4655922399749
"05-3381569",Elf,0,1,141.72,141.72000122070312
"16-0240977",Hobbit,0,25,18835.734,753.4291822052002
"75-7882618",Hobbit,0,48,8875.739,184.91125057637691
"54-9752287",Angel,0,45,10489.701,233.1044410334693
"95-2551795",Human,0,35,10668.289,304.80828001839774
"09-5335174",Human,0,85,26512.115,311.9071756797678
"64-3041499",Human,0,91,27317.986,300.1975835818838
"70-4359929",Northman,1,91,26501.861,291.22923132089466
"94-1220426",Human,1,43,9631.5205,223.98883612523244
"47-8339535",Northman,0,52,32225.785,619.7267263921408
"36-1737152",Orc,0,9,3574.3403,397.1488942205906
"54-9900822",Human,1,37,29745.701,803.9378305383631
"18-1128555",Human,0,66,78841.266,1194.5643931627274
"24-1479306",Hobbit,0,9,21336.21,2370.689978705512
"51-7650017",Northman,0,35,13502.44,385.78399788992743
"07-0828662",Human,0,58,6677.8105,115.13465463704077
"13-9998986",Orc,0,79,25865.521,327.4115191109573
"66-5711916",Angel,1,4,905.11,226.27749633789062
"91-2190552",Human,0,179,311023.5,1737.5614468451986
"73-5007976",Orc,1,23,24368.21,1059.4873842985733
"41-6375143",Orc,1,92,150874.77,1639.9433617825093
"82-7701732",Human,0,14,19752.09,1410.8635886056084
"09-7927407",Hobbit,1,186,28818.648,154.93897807950614
"04-6380002",Human,0,22,5042.46,229.20272480357778
"42-8782496",Human,0,17506,1485687.5,84.86580015310615
"80-2421763",Angel,0,6,5861.8394,976.973331451416
"44-0858897",Hobbit,0,11,12120.45,1101.859096180309
"86-3375588",Orc,0,133,141917.25,1067.0469975705237
"39-0343501",Orc,0,13,2215.97,170.45923115656927
"80-4378022",Orc,0,25,6528.19,261.127598259747
"21-5401699",Angel,0,73,81433.21,1115.5232789189847
"23-2168435",Northman,0,44,8654.25,196.68750022758138
"17-0431771",Human,0,10,1916.5901,191.65900325775146
"72-1814353",Elf,0,17,3466.18,203.89294141881606
"43-9242302",Orc,0,2,1985.38,992.6900024414062
"21-7466524",Orc,0,46,44171.65,960.253264406453
"09-4439064",Hobbit,0,46,104498.17,2271.699349221976
"71-1523076",Human,0,85,124573.77,1465.5737577592624
"68-0135492",Orc,0,7,6992.2705,998.8957421439035
"21-7933657",Human,0,345,632829.7,1834.2891040338986
"70-4803002",Angel,0,30,7864.458,262.1486681938171
"09-1326309",Demon,0,99,85052.55,859.1164739396837
"10-0790135",Orc,0,54,74804.84,1385.2746535230565
"76-7057783",Human,0,41,60344.066,1471.8061048926377
"79-7869036",Northman,0,21,5015.88,238.8514282589867
"02-4870534",Hobbit,0,2,67.380005,33.69000053405762
"07-4803037",Northman,0,97,37611.656,387.74896596141696
"46-2258173",Angel,0,15,3821.8896,254.79266204833985
"98-5256148",Northman,1,53,8673.011,163.64169947606212
"23-5668383",Orc,0,5,271.44003,54.2879997253418
"05-6775716",Human,1,28,9200.0205,328.5721409661429
"67-6113646",Northman,0,15,2879.9307,191.99533449808757
"21-1797453",Orc,0,31,31375.475,1012.1119240176293
"26-3608629",Hobbit,0,50,14367.919,287.35839654922484
"48-7733498",Elf,0,89,26088.059,293.124270514156
"24-3070608",Elf,0,12,3312.7202,276.060001373291
"68-5780010",Hobbit,0,44,5467.6704,124.26522673801942
"79-9899698",Orc,0,14,30000.133,2142.866408756801
"16-4898062",Demon,0,101,28622.322,283.38930640834394
"57-5713468",Human,0,16,3821.7903,238.86187553405762
"62-9186301",Human,0,99,45568.547,460.2882872302123
"44-4970168",Hobbit,0,1,374.32,374.32000732421875
"17-4082357",Human,1,7,748.63995,106.94857025146484
"75-4810267",Elf,0,62,25568.271,412.3914435063639
"81-0189244",Human,0,37,19802.883,535.2129728826317
"80-1337233",Northman,0,19,8381.0,441.10526150151304
"21-3424111",Northman,0,85,37869.453,445.5229398678331
"38-5261465",Orc,0,6,3148.02,524.6699921687444
"18-2306123",Hobbit,0,12,2455.53,204.62750148773193
"13-2105791",Orc,0,24,2576.2205,107.34249952435493
"08-3277125",Northman,0,42,7471.3687,177.88976124354772
"74-9873008",Northman,0,60,13053.592,217.55983342789114
"44-4736910",Angel,0,50,5186.9805,103.73959922790527
"24-6449922",Human,0,67,14624.94,218.28268611964896
"54-8037077",Human,0,11,2410.6099,219.14636438543147
"19-2430312",Human,0,5,2510.2998,502.0599868774414
"09-3861956",Human,0,53,50206.312,947.2888560025198
"53-1917233",Orc,0,11,22758.613,2068.9645448164506
"06-6966756",Orc,0,4,6977.31,1744.327470779419
"85-0104007",Hobbit,1,48,38322.223,798.3795704220732
"54-1704283",Hobbit,0,14,978.08,69.86285795484271
"33-9876470",Orc,0,92,35883.15,390.0342320229696
"25-4780205",Elf,1,1,13.77,13.770000457763672
"04-2591163",Hobbit,0,46,21261.867,462.21456738140273
"04-6009178",Orc,1,2,149.72,74.86000061035156
"33-4012373",Human,1,17,4762.34,280.1376543606029
"63-4104331",Human,0,196,205709.95,1049.54077064991
"82-7974776",Human,1,2,1122.96,561.4800109863281
"55-3802752",Human,0,2,299.45,149.7249984741211
"28-7550580",Human,1,70,26394.984,377.07114196015254
"67-0622457",Human,1,133,45019.39,338.4915782567814
"95-3022362",Hobbit,0,171,40610.785,237.49005922317855
"93-7030564",Human,0,1,299.46,299.4599914550781
"46-9593494",Human,1,33,15402.639,466.7466613135555
"25-8256749",Human,0,108,110148.414,1019.8925949401325
"28-1026662",Angel,0,201,178925.4,890.1767149517192
"96-3969905",Orc,0,12,1077.95,89.82916688919067
"37-5224217",Northman,0,92,20514.906,222.98815081171367
"55-8663813",Hobbit,1,225,481018.1,2137.8593263816833
"95-0218649",Elf,0,31,3694.1602,119.16645011594218
"32-9252572",Orc,0,62,42383.082,683.5978971142923
"89-3074794",Human,0,76,8522.672,112.14039361094565
"85-0224647",Orc,0,82,467450.97,5700.622415932214
"81-6470977",Orc,0,68,44030.7,647.510148434078
"61-8241230",Human,0,31,11417.903,368.3193581565734
"99-4066635",Angel,0,24,8197.62,341.56749936938286
"27-0489324",Demon,0,16,11762.641,735.164998292923
"63-5782589",Human,0,47,88530.43,1883.6261772196344
"32-3495365",Elf,1,16,8690.21,543.1381157636642
"78-3319633",Orc,0,65,39559.02,608.6001496938559
"45-8085486",Human,0,187,5492.0913,29.369465224932938
"97-8286928",Northman,0,30,45708.035,1523.6009978612265
"99-7945668",Hobbit,0,17,4162.44,244.84941190831802
"02-6692940",Human,0,20,7606.171,380.3084927082062
"03-8363408",Demon,0,2,598.91003,299.4550018310547
"81-2336620",Hobbit,0,4,411.75998,102.93999862670898
"34-7825125",Northman,0,2,422.24,211.1199951171875
"70-1149292",Hobbit,0,51,54987.52,1078.1864744448194
"30-9997207",Hobbit,0,16,2956.3403,184.7712528705597
"29-1837471",Orc,0,46,16687.191,362.7649970883908
"73-8506743",Orc,0,28,35249.13,1258.8974853071518
"38-6305193",Hobbit,1,9,8684.21,964.9122178819445
"42-1665496",Hobbit,0,193,245619.94,1272.6420586838005
"49-9809627",Human,0,31,4430.9897,142.93515989857335
"28-0815359",Human,0,24,330980.44,13790.850984907398
"28-5017641",Human,0,57,13149.832,230.69876905073198
"40-5238293",Human,0,41,62287.95,1519.218056283346
"84-8555015",Northman,1,62,6096.17,98.32532235595488
"95-2471434",Orc,0,15,11170.89,744.7259936014812
"21-5516445",Elf,1,153,53941.895,352.5613723788776
"06-7630991",Human,0,34,10675.581,313.98764545777266
"81-1667980",Orc,0,2,2410.6199,1205.309959411621
"64-3998096",Elf,0,77,89011.88,1155.9984411635955
"70-7876121",Human,1,11,12981.39,1180.1263427734375
"12-2433327",Human,0,62,9211.988,148.5804828520744
"00-6565696",Human,1,85,5457.112,64.20129387799432
"00-2950779",Human,0,3,689.06006,229.68667284647623
"64-7445076",Northman,0,17,5334.0596,313.768232457778
"86-8202962",Human,0,1,4912.93,4912.93017578125
"87-5703255",Northman,0,15,3526.08,235.0719991048177
"20-7330220",Orc,0,262,142398.66,543.5064858266416
"99-8535061",Human,0,25,3620.8599,144.83439865112305
"94-4661795",Northman,0,40,2781.8997,69.54750027656556
"67-2250795",Orc,0,156,66340.664,425.2605717522689
"18-5809383",Orc,0,529,34163.0,64.58041590836694
"60-9824390",Human,0,51,24072.5,472.0098005182603
"55-0880948",Orc,1,21,9350.501,445.2619065784273
"01-7876988",Human,0,22,3673.5803,166.98090892488307
"88-0427081",Human,0,4,2051.28,512.8199882507324
"76-5822096",Human,0,132,87404.16,662.152577835502
"21-3338742",Human,0,119,20489.357,172.1794108402829
"89-9839350",Hobbit,0,34,23106.762,679.6105923933142
"53-0899439",Northman,0,19,4096.5,215.60526221676878
"82-3928591",Hobbit,1,2,823.5,411.75000762939453
"73-6281401",Northman,0,80,58644.9,733.0611210078001
"31-9228082",Elf,1,147,211041.22,1435.6549009564428
"42-3818802",Orc,1,41,21022.348,512.7402328863377
"96-5754739",Angel,1,126,76515.555,607.266268329961
"27-5840933",Hobbit,1,8,2658.55,332.318748742342
"99-7200946",Northman,0,119,81195.62,682.3159609011242
"10-6272603",Hobbit,0,44,19323.094,439.1611352942207
"76-0984344",Human,0,10,1886.57,188.656999874115
"44-7518296",Elf,0,18,8540.19,474.4549975925022
"82-1598091",Hobbit,0,34,23353.605,686.8705879660214
"74-8117664",Angel,0,35,70670.79,2019.1651535579138
"42-7499649",Human,0,34,6322.079,185.94352762839372
"50-8704306",Northman,0,3,74.869995,24.956666310628254
"99-8931368",Orc,1,43,4070.2898,94.65790658773378
"71-5438114",Orc,0,120,97756.68,814.6389139320702
"42-9872675",Orc,0,5,4303.93,860.7860168457031
"20-8137049",Elf,0,111,16087.603,144.93324170160938
"11-8794158",Hobbit,1,2,7.56,3.7799998857080936
"07-4723395",Orc,0,43,27683.703,643.8069701582887
"02-1202510",Orc,0,24,13634.27,568.094587067763
"51-5853871",Orc,0,147,33572.18,228.38210978475558
"36-9900687",Human,0,2,123.53,61.76500129699707
"30-9584425",Human,0,36,31275.54,868.7647211021847
"98-6310927",Elf,0,192,82749.79,430.9883844759315
"20-5996860",Northman,0,70,16978.803,242.5542887857982
"40-9464964",Demon,0,22,5975.63,271.61954554644495
"18-3222065",Northman,0,6,41414.69,6902.448186079661
"87-0881518",Northman,0,107,88019.555,822.6127050569124
"23-0747602",Human,1,157,15831.099,100.83496725483305
"93-5984193",Human,0,1,11623.08,11623.080078125
"59-5533401",Hobbit,0,41,18682.264,455.6648835903261
"51-4770360",Human,0,35,3327.3503,95.06714227880751
"43-8016771",Northman,0,84,33009.27,392.9673781622024
"84-3259397",Orc,0,23,1268.9799,55.17304343762605
"15-9772260",Orc,0,177,109017.08,615.9157630413939
"47-5430483",Orc,0,181,517793.25,2860.7364132549224
"71-2675996",Angel,0,17,1160.39,68.25823566492866
"34-6317476",Hobbit,0,41,1625.9197,39.65658525141274
"45-0438434",Northman,1,96,12331.35,128.45156164218983
"13-1443890",Northman,0,33,4405.6396,133.5042422323516
"43-4713551",Human,0,121,33031.438,272.9871061143796
"36-4902974",Orc,0,20,11425.7295,571.2864974975586
"62-3738313",Human,0,5,5111.33,1022.2660034179687
"64-5733965",Human,0,33,3818.0005,115.69696861324888
"81-5974939",Northman,0,323,277616.16,859.4930618038119
"95-0976095",Northman,0,16,6326.0093,395.37563037872314
"32-9304452",Angel,0,15,1175.3298,78.35533339182535
"48-4156718",Human,0,11,2418.0903,219.82636607776988
"70-2214809",Orc,0,11,4016.4604,365.13273204456675
"89-3263262",Human,0,85,145542.69,1712.2669431237614
"62-7963095",Hobbit,0,36,17810.14,494.72611390219794
"62-7709696",Hobbit,1,4,1018.15,254.53750228881836
"40-4462134",Orc,0,88,46399.605,527.2681783925403
"73-9761561",Human,0,47,25461.18,541.7272351650481
"47-5604121",Elf,1,18,1519.7299,84.42944607469771
"56-2989770",Orc,0,22,7585.9707,344.81681936437434
"36-8797972",Elf,0,23,10950.149,476.0934706563535
"52-4239735",Hobbit,0,69,50855.035,737.0294291178385
"91-9926665",Human,0,31,15667.954,505.41774405202557
"29-1362835",Human,0,27,16873.867,624.9581482498734
"91-8213016",Demon,1,103,8471.21,82.24475589770715
"05-7648353",Human,0,11,2537.89,230.71726920387962
"56-5576373",Northman,0,50,27499.203,549.9840030670166
"90-0026614",Orc,1,81,96630.75,1192.9722195054278
"95-3240349",Angel,1,12,936.54,78.04500102996826
"37-0902432",Orc,0,15,1905.6699,127.0446662902832
"73-5826354",Angel,0,25,84635.086,3385.4036008548737
"75-2306324",Northman,0,2,268.05,134.02499771118164
"38-6254462",Human,0,59,73245.41,1241.4476269220902
"09-4154833",Northman,0,63,61343.344,973.7036504499496
"99-6408979",Northman,0,61,31498.773,516.3732674903557
"13-0915657",Northman,1,108,42020.523,389.07879508438486
"47-5480943",Human,0,89,55789.777,626.851235839758
"83-2452439",Human,0,7,6588.01,941.1442751203265
"50-7988197",Hobbit,0,26,48770.08,1875.7719318316533
"41-3061017",Human,1,144,109696.96,761.7846525427368
"41-3666888",Human,0,36,8398.26,233.28499846988254
"79-4677688",Northman,0,299,106633.91,356.6351487030552
"64-7023302",Elf,0,51,40404.047,792.2360760931875
"97-2302176",Human,0,31,39571.81,1276.5096740722656
"72-0400588",Orc,0,178,115045.01,646.3200565221605
"29-9846432",Hobbit,0,5,8749.64,1749.9279953002929
"17-9765675",Elf,1,7,1828.2999,261.1857125418527
"56-4603530",Angel,0,22,22300.16,1013.6436334089799
"85-9887723",Northman,1,154,212789.16,1381.748375496307
"65-9385468",Human,1,23,4087.5698,177.72043493519658
"40-1351176",Orc,0,1,0.07,0.07000000029802322
"43-5569909",Angel,1,20,35597.684,1779.8840209960938
"53-4028486",Northman,0,29,9283.601,320.12413666988243
"77-7689635",Angel,0,150,212229.44,1414.8626642056306
"97-0001625",Elf,0,18,30120.543,1673.3633268674214
"55-3796605",Northman,0,11,1167.87,106.16999955610795
"16-7892916",Human,0,1,89.84,89.83999633789062
"87-6153690",Demon,1,73,11778.263,161.34602661655373
"98-3837471",Human,1,10,1715.6399,171.56400134563447
"52-5426248",Hobbit,0,17,3050.73,179.45470170413748
"91-7186967",Orc,0,22,5700.88,259.13091228225016
"46-3532739",Human,0,159,480354.44,3021.0981790794517
"84-4054181",Hobbit,0,14,3271.56,233.6828558785575
"17-3160550",Angel,0,8,7165.82,895.7275013923645
"13-6525901",Human,0,19,2134.08,112.31999919289036
"90-7696765",Human,0,85,79423.13,934.3896385866053
"27-4712053",Human,0,74,60860.723,822.4420242341789
"07-4394605",Orc,1,7,1485.3,212.18571840013777
"23-4769113",Northman,0,63,18783.965,298.15809643457806
"99-6246944",Human,0,4,24386.9,6096.724941790104
"75-9999048",Human,0,24,8862.75,369.28124737739563
"97-2507389",Hobbit,0,8,1272.7499,159.0937481308356
"89-2874950",Human,0,4,1048.0901,262.0225028991699
"91-6929520",Hobbit,1,3,8459.619,2819.873260498047
"68-1496744",Hobbit,0,18,1867.8,103.76666683620877
"41-5956187",Orc,0,88,39371.504,447.40340475602585
"81-2330384",Elf,0,21,6736.6797,320.79428164164227
"15-0334430",Human,0,182,221250.92,1215.6649884339217
"67-4134459",Human,1,950,105541.195,111.09606311837702
"73-5132836",Orc,0,42,21034.91,500.831189706212
